Zip,population,density,City,St,State,CitySt,County,Country,Coordinates,lat,long
37801,26381,139.2,Maryville,Tennessee,TN,"Maryville,TN",Blount,US,"35.6884, -84.0769",35.6884,-84.0769
37802,26381,139.2,Maryville,Tennessee,TN,"Maryville,TN",Blount,US,"35.7565, -83.9705",35.7565,-83.9705
37803,32158,125.4,Maryville,Tennessee,TN,"Maryville,TN",Blount,US,"35.6539, -83.9956",35.6539,-83.9956
37804,25746,273.8,Maryville,Tennessee,TN,"Maryville,TN",Blount,US,"35.7991, -83.8852",35.7991,-83.8852
37853,3556,94.7,Rockford,Tennessee,TN,"Rockford,TN",Blount,US,"35.8305, -83.9412",35.8305,-83.9412
37878,323,5.3,Tallassee,Tennessee,TN,"Tallassee,TN",Blount,US,"35.5844, -83.9923",35.5844,-83.9923
37882,2690,6.6,Townsend,Tennessee,TN,"Townsend,TN",Blount,US,"35.6784, -83.7572",35.6784,-83.7572
37886,4967,38.9,Walland,Tennessee,TN,"Walland,TN",Blount,US,"35.7533, -83.8243",35.7533,-83.8243
37310,4677,37.9,Charleston,Tennessee,TN,"Charleston,TN",Bradley,US,"35.2556, -84.7666",35.2556,-84.7666
37311,27752,196,Cleveland,Tennessee,TN,"Cleveland,TN",Bradley,US,"35.1313, -84.875",35.1313,-84.875
37312,34481,199.9,Cleveland,Tennessee,TN,"Cleveland,TN",Bradley,US,"35.2023, -84.8476",35.2023,-84.8476
37320,1586,63.9,Cleveland,Tennessee,TN,"Cleveland,TN",Bradley,US,"35.1727, -84.8619",35.1727,-84.8619
37323,31178,98.4,Cleveland,Tennessee,TN,"Cleveland,TN",Bradley,US,"35.1361, -84.8457",35.1361,-84.8457
37353,5387,47.4,Mc Donald,Tennessee,TN,"Mc Donald,TN",Bradley,US,"35.0869, -84.9892",35.0869,-84.9892
37364,40041,169.4,Cleveland,Tennessee,TN,"Cleveland,TN",Bradley,US,"35.1727, -84.8619",35.1727,-84.8619
37714,4827,22.2,Caryville,Tennessee,TN,"Caryville,TN",Campbell,US,"36.3028, -84.203",36.3028,-84.203
37729,1826,11.2,Duff,Tennessee,TN,"Duff,TN",Campbell,US,"36.5086, -84.0454",36.5086,-84.0454
37757,9519,128,Jacksboro,Tennessee,TN,"Jacksboro,TN",Campbell,US,"36.3266, -84.1928",36.3266,-84.1928
37762,2845,88.3,Jellico,Tennessee,TN,"Jellico,TN",Campbell,US,"36.577, -84.126",36.577,-84.126
37766,17907,47.5,La Follette,Tennessee,TN,"La Follette,TN",Campbell,US,"36.4248, -84.0907",36.4248,-84.0907
37819,684,12.6,Newcomb,Tennessee,TN,"Newcomb,TN",Campbell,US,"36.5428, -84.1798",36.5428,-84.1798
37847,2535,7.9,Pioneer,Tennessee,TN,"Pioneer,TN",Campbell,US,"36.4695, -84.2907",36.4695,-84.2907
37016,993,11.2,Auburntown,Tennessee,TN,"Auburntown,TN",Cannon,US,"35.9338, -86.1126",35.9338,-86.1126
37026,2249,17.6,Bradyville,Tennessee,TN,"Bradyville,TN",Cannon,US,"35.7053, -86.0912",35.7053,-86.0912
37149,2713,13.1,Readyville,Tennessee,TN,"Readyville,TN",Cannon,US,"35.7989, -86.2415",35.7989,-86.2415
37190,8430,23.1,Woodbury,Tennessee,TN,"Woodbury,TN",Cannon,US,"35.8143, -86.05",35.8143,-86.05
38201,11005,27.6,Mc Kenzie,Tennessee,TN,"Mc Kenzie,TN",Carroll,US,"36.1272, -88.5134",36.1272,-88.5134
38220,1742,18.3,Atwood,Tennessee,TN,"Atwood,TN",Carroll,US,"35.9663, -88.6247",35.9663,-88.6247
38235,346,22.4,Mc Lemoresville,Tennessee,TN,"Mc Lemoresville,TN",Carroll,US,"35.9778, -88.5744",35.9778,-88.5744
38258,1394,21.2,Trezevant,Tennessee,TN,"Trezevant,TN",Carroll,US,"36.0172, -88.61",36.0172,-88.61
38317,2477,27.1,Bruceton,Tennessee,TN,"Bruceton,TN",Carroll,US,"36.0268, -88.2518",36.0268,-88.2518
38318,290,4.4,Buena Vista,Tennessee,TN,"Buena Vista,TN",Carroll,US,"35.9431, -88.2926",35.9431,-88.2926
38321,2292,9.8,Cedar Grove,Tennessee,TN,"Cedar Grove,TN",Carroll,US,"35.8613, -88.5517",35.8613,-88.5517
38324,2292,9.8,Clarksburg,Tennessee,TN,"Clarksburg,TN",Carroll,US,"35.8675, -88.3934",35.8675,-88.3934
38342,1523,16.1,Hollow Rock,Tennessee,TN,"Hollow Rock,TN",Carroll,US,"36.0381, -88.2737",36.0381,-88.2737
38344,8016,21,Huntingdon,Tennessee,TN,"Huntingdon,TN",Carroll,US,"36.0062, -88.4202",36.0062,-88.4202
38348,950,7.9,Lavinia,Tennessee,TN,"Lavinia,TN",Carroll,US,"35.8583, -88.6324",35.8583,-88.6324
38387,236,4.1,Westport,Tennessee,TN,"Westport,TN",Carroll,US,"35.8845, -88.2892",35.8845,-88.2892
38390,1144,13,Yuma,Tennessee,TN,"Yuma,TN",Carroll,US,"35.868, -88.3819",35.868,-88.3819
37643,33578,101.1,Elizabethton,Tennessee,TN,"Elizabethton,TN",Carter,US,"36.3445, -82.2015",36.3445,-82.2015
37644,33578,101.1,Elizabethton,Tennessee,TN,"Elizabethton,TN",Carter,US,"36.3487, -82.2107",36.3487,-82.2107
37658,4232,30.1,Hampton,Tennessee,TN,"Hampton,TN",Carter,US,"36.2577, -82.1891",36.2577,-82.1891
37682,687,1427.9,Milligan College,Tennessee,TN,"Milligan College,TN",Carter,US,"36.296, -82.3054",36.296,-82.3054
37687,4516,23.1,Roan Mountain,Tennessee,TN,"Roan Mountain,TN",Carter,US,"36.1773, -82.081",36.1773,-82.081
37694,1968,58,Watauga,Tennessee,TN,"Watauga,TN",Carter,US,"36.3702, -82.2683",36.3702,-82.2683
37015,17323,43.2,Ashland City,Tennessee,TN,"Ashland City,TN",Cheatham,US,"36.2731, -87.0447",36.2731,-87.0447
37035,3340,48.3,Chapmansboro,Tennessee,TN,"Chapmansboro,TN",Cheatham,US,"36.3768, -87.1127",36.3768,-87.1127
37082,6479,54,Kingston Springs,Tennessee,TN,"Kingston Springs,TN",Cheatham,US,"36.0953, -87.1156",36.0953,-87.1156
37143,4075,53.3,Pegram,Tennessee,TN,"Pegram,TN",Cheatham,US,"36.1129, -87.0316",36.1129,-87.0316
37146,7551,91.8,Pleasant View,Tennessee,TN,"Pleasant View,TN",Cheatham,US,"36.3783, -87.0395",36.3783,-87.0395
38332,1097,8,Enville,Tennessee,TN,"Enville,TN",Chester,US,"35.4393, -88.4206",35.4393,-88.4206
38340,12868,28.1,Henderson,Tennessee,TN,"Henderson,TN",Chester,US,"35.4269, -88.6398",35.4269,-88.6398
38347,510,25.7,Jacks Creek,Tennessee,TN,"Jacks Creek,TN",Chester,US,"35.4782, -88.5019",35.4782,-88.5019
38352,654,10,Luray,Tennessee,TN,"Luray,TN",Chester,US,"35.5355, -88.5379",35.5355,-88.5379
37707,3961,40.4,Arthur,Tennessee,TN,"Arthur,TN",Claiborne,US,"36.5481, -83.6707",36.5481,-83.6707
37715,733,14.4,Clairfield,Tennessee,TN,"Clairfield,TN",Claiborne,US,"36.565, -83.9397",36.565,-83.9397
37724,2426,48.9,Cumberland Gap,Tennessee,TN,"Cumberland Gap,TN",Claiborne,US,"36.5504, -83.681",36.5504,-83.681
37730,0,93.2,Eagan,Tennessee,TN,"Eagan,TN",Claiborne,US,"36.552, -83.9769",36.552,-83.9769
37752,6559,48.8,Harrogate,Tennessee,TN,"Harrogate,TN",Claiborne,US,"36.5767, -83.6073",36.5767,-83.6073
37773,12348,110.1,Lone Mountain,Tennessee,TN,"Lone Mountain,TN",Claiborne,US,"36.3906, -83.5849",36.3906,-83.5849
37824,22121,68.8,New Tazewell,Tennessee,TN,"New Tazewell,TN",Claiborne,US,"36.45, -83.5911",36.45,-83.5911
37825,8288,37.4,New Tazewell,Tennessee,TN,"New Tazewell,TN",Claiborne,US,"36.4245, -83.6469",36.4245,-83.6469
37851,50,41.5,Pruden,Tennessee,TN,"Pruden,TN",Claiborne,US,"36.5862, -83.901",36.5862,-83.901
37867,1596,12.4,Shawanee,Tennessee,TN,"Shawanee,TN",Claiborne,US,"36.5803, -83.6473",36.5803,-83.6473
37870,4823,21.2,Speedwell,Tennessee,TN,"Speedwell,TN",Claiborne,US,"36.4797, -83.8135",36.4797,-83.8135
37879,10790,23.5,Tazewell,Tennessee,TN,"Tazewell,TN",Claiborne,US,"36.471, -83.5552",36.471,-83.5552
38551,4065,17.1,Celina,Tennessee,TN,"Celina,TN",Clay,US,"36.5475, -85.4966",36.5475,-85.4966
38575,1054,10.9,Moss,Tennessee,TN,"Moss,TN",Clay,US,"36.5966, -85.6772",36.5966,-85.6772
37713,1614,17.6,Bybee,Tennessee,TN,"Bybee,TN",Cocke,US,"36.0482, -83.1793",36.0482,-83.1793
37722,5380,25.6,Cosby,Tennessee,TN,"Cosby,TN",Cocke,US,"35.8347, -83.2187",35.8347,-83.2187
37727,2390,7,Del Rio,Tennessee,TN,"Del Rio,TN",Cocke,US,"35.883, -83.015",35.883,-83.015
37753,801,10.5,Hartford,Tennessee,TN,"Hartford,TN",Cocke,US,"35.8256, -83.0996",35.8256,-83.0996
37821,22121,68.8,Newport,Tennessee,TN,"Newport,TN",Cocke,US,"35.9544, -83.2027",35.9544,-83.2027
37822,22121,68.8,Newport,Tennessee,TN,"Newport,TN",Cocke,US,"35.967, -83.1877",35.967,-83.1877
37843,3807,27.7,Parrottsville,Tennessee,TN,"Parrottsville,TN",Cocke,US,"35.9983, -83.0736",35.9983,-83.0736
37018,2092,18.9,Beechgrove,Tennessee,TN,"Beechgrove,TN",Coffee,US,"35.6447, -86.2046",35.6447,-86.2046
37342,4000,18,Hillsboro,Tennessee,TN,"Hillsboro,TN",Coffee,US,"35.3699, -85.9724",35.3699,-85.9724
37349,784,12.1,Manchester,Tennessee,TN,"Manchester,TN",Coffee,US,"35.4976, -86.0748",35.4976,-86.0748
37355,26366,45.5,Manchester,Tennessee,TN,"Manchester,TN",Coffee,US,"35.4958, -86.0816",35.4958,-86.0816
37382,9105,24.6,Summitville,Tennessee,TN,"Summitville,TN",Coffee,US,"35.5595, -85.9925",35.5595,-85.9925
37388,25511,102.1,Tullahoma,Tennessee,TN,"Tullahoma,TN",Coffee,US,"35.3468, -86.22",35.3468,-86.22
37389,25511,102.1,Arnold Afb,Tennessee,TN,"Arnold Afb,TN",Coffee,US,"35.4976, -86.0748",35.4976,-86.0748
38001,4656,26.9,Alamo,Tennessee,TN,"Alamo,TN",Crockett,US,"35.8017, -89.1765",35.8017,-89.1765
38006,5001,19.9,Bells,Tennessee,TN,"Bells,TN",Crockett,US,"35.7198, -89.0729",35.7198,-89.0729
38021,20,43.3,Crockett Mills,Tennessee,TN,"Crockett Mills,TN",Crockett,US,"35.8676, -89.1692",35.8676,-89.1692
38034,2785,11.5,Friendship,Tennessee,TN,"Friendship,TN",Crockett,US,"35.909, -89.2453",35.909,-89.2453
38050,615,89.8,Maury City,Tennessee,TN,"Maury City,TN",Crockett,US,"35.8379, -89.2273",35.8379,-89.2273
38336,2054,15.6,Fruitvale,Tennessee,TN,"Fruitvale,TN",Crockett,US,"35.7484, -89.0327",35.7484,-89.0327
38337,1336,19.5,Gadsden,Tennessee,TN,"Gadsden,TN",Crockett,US,"35.7799, -88.9929",35.7799,-88.9929
37723,875,6.6,Crab Orchard,Tennessee,TN,"Crab Orchard,TN",Cumberland,US,"35.9537, -84.8205",35.9537,-84.8205
38555,19858,74.9,Crossville,Tennessee,TN,"Crossville,TN",Cumberland,US,"35.9623, -85.0514",35.9623,-85.0514
38557,11919,15.2,Crossville,Tennessee,TN,"Crossville,TN",Cumberland,US,"35.9885, -85.0124",35.9885,-85.0124
38558,8684,119.8,Crossville,Tennessee,TN,"Crossville,TN",Cumberland,US,"36.0077, -84.8719",36.0077,-84.8719
38571,13905,23.6,Crossville,Tennessee,TN,"Crossville,TN",Cumberland,US,"36.0527, -85.0138",36.0527,-85.0138
38572,11022,26.6,Crossville,Tennessee,TN,"Crossville,TN",Cumberland,US,"35.8487, -85.1308",35.8487,-85.1308
38578,158,158.7,Pleasant Hill,Tennessee,TN,"Pleasant Hill,TN",Cumberland,US,"35.9813, -85.1984",35.9813,-85.1984
37011,4938,23.4,Antioch,Tennessee,TN,"Antioch,TN",Davidson,US,"36.0601, -86.6722",36.0601,-86.6722
37013,97819,753.5,Antioch,Tennessee,TN,"Antioch,TN",Davidson,US,"36.0595, -86.6592",36.0595,-86.6592
37070,20238,197.4,Goodlettsville,Tennessee,TN,"Goodlettsville,TN",Davidson,US,"36.3231, -86.7133",36.3231,-86.7133
37072,32033,149.8,Goodlettsville,Tennessee,TN,"Goodlettsville,TN",Davidson,US,"36.3417, -86.7212",36.3417,-86.7212
37076,38957,498.3,Hermitage,Tennessee,TN,"Hermitage,TN",Davidson,US,"36.1848, -86.6002",36.1848,-86.6002
37080,7349,58.3,Joelton,Tennessee,TN,"Joelton,TN",Davidson,US,"36.329, -86.9163",36.329,-86.9163
37115,40484,676.8,Madison,Tennessee,TN,"Madison,TN",Davidson,US,"36.2604, -86.7046",36.2604,-86.7046
37116,40484,676.8,Madison,Tennessee,TN,"Madison,TN",Davidson,US,"36.1866, -86.7852",36.1866,-86.7852
37138,24229,482.7,Old Hickory,Tennessee,TN,"Old Hickory,TN",Davidson,US,"36.2416, -86.6117",36.2416,-86.6117
37189,3801,50.1,Whites Creek,Tennessee,TN,"Whites Creek,TN",Davidson,US,"36.2744, -86.8292",36.2744,-86.8292
37201,1372,2699.4,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1657, -86.7781",36.1657,-86.7781
37202,1372,2699.4,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.3403, -86.8273",36.3403,-86.8273
37203,14232,1093.9,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1504, -86.7916",36.1504,-86.7916
37204,14768,627.8,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1067, -86.7743",36.1067,-86.7743
37205,24785,639.8,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1114, -86.869",36.1114,-86.869
37206,25470,1284.5,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1798, -86.7411",36.1798,-86.7411
37207,38583,708.9,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.2195, -86.774",36.2195,-86.774
37208,17582,1343.8,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1762, -86.8076",36.1762,-86.8076
37209,38794,376.7,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1546, -86.8602",36.1546,-86.8602
37210,17935,670.9,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1379, -86.741",36.1379,-86.741
37211,76834,1350.2,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.0725, -86.724",36.0725,-86.724
37212,21031,2804.7,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1337, -86.8006",36.1337,-86.8006
37213,100,116.3,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1663, -86.7669",36.1663,-86.7669
37214,30151,445.3,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1633, -86.6609",36.1633,-86.6609
37215,22414,523.9,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.0986, -86.8219",36.0986,-86.8219
37216,18609,1018.2,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.2125, -86.7257",36.2125,-86.7257
37217,31218,791.9,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1052, -86.6591",36.1052,-86.6591
37218,15198,145.5,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.2071, -86.8456",36.2071,-86.8456
37219,1134,2111.8,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1678, -86.7837",36.1678,-86.7837
37220,5763,300.1,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.0641, -86.7697",36.0641,-86.7697
37221,40425,273.5,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.0662, -86.9639",36.0662,-86.9639
37222,40425,273.5,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1659, -86.7844",36.1659,-86.7844
37224,40425,273.5,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1866, -86.7852",36.1866,-86.7852
37227,40425,273.5,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1866, -86.7852",36.1866,-86.7852
37228,1206,303.3,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1901, -86.8053",36.1901,-86.8053
37229,1206,303.3,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1866, -86.7852",36.1866,-86.7852
37230,1206,303.3,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1866, -86.7852",36.1866,-86.7852
37232,1206,303.3,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1866, -86.7852",36.1866,-86.7852
37234,1206,303.3,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1866, -86.7852",36.1866,-86.7852
37235,1206,303.3,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1866, -86.7852",36.1866,-86.7852
37236,1206,303.3,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1866, -86.7852",36.1866,-86.7852
37238,1206,303.3,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1866, -86.7852",36.1866,-86.7852
37240,778,17901.7,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1866, -86.7852",36.1866,-86.7852
37241,778,17901.7,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1866, -86.7852",36.1866,-86.7852
37242,778,17901.7,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1866, -86.7852",36.1866,-86.7852
37243,0,0,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.165, -86.7821",36.165,-86.7821
37244,0,0,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1866, -86.7852",36.1866,-86.7852
37246,0,0,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1586, -86.79",36.1586,-86.79
37250,0,0,Nashville,Tennessee,TN,"Nashville,TN",Davidson,US,"36.1866, -86.7852",36.1866,-86.7852
38311,849,5.2,Bath Springs,Tennessee,TN,"Bath Springs,TN",Decatur,US,"35.4521, -88.1286",35.4521,-88.1286
38329,3643,11.5,Decaturville,Tennessee,TN,"Decaturville,TN",Decatur,US,"35.5585, -88.1334",35.5585,-88.1334
38363,5728,25.7,Parsons,Tennessee,TN,"Parsons,TN",Decatur,US,"35.6664, -88.1195",35.6664,-88.1195
38374,2000,18,Scotts Hill,Tennessee,TN,"Scotts Hill,TN",Decatur,US,"35.505, -88.2405",35.505,-88.2405
38380,472,5.4,Sugar Tree,Tennessee,TN,"Sugar Tree,TN",Decatur,US,"35.792, -88.0322",35.792,-88.0322
37012,2337,25.4,Alexandria,Tennessee,TN,"Alexandria,TN",DeKalb,US,"36.0711, -86.0372",36.0711,-86.0372
37059,1138,22.9,Dowelltown,Tennessee,TN,"Dowelltown,TN",DeKalb,US,"35.9725, -85.9055",35.9725,-85.9055
37095,2531,9.7,Liberty,Tennessee,TN,"Liberty,TN",DeKalb,US,"36.0067, -85.9678",36.0067,-85.9678
37166,14358,33.5,Smithville,Tennessee,TN,"Smithville,TN",DeKalb,US,"35.9299, -85.8046",35.9299,-85.8046
37029,6927,44.3,Burns,Tennessee,TN,"Burns,TN",Dickson,US,"36.0471, -87.3061",36.0471,-87.3061
37036,5855,23.3,Charlotte,Tennessee,TN,"Charlotte,TN",Dickson,US,"36.2326, -87.2816",36.2326,-87.2816
37051,3253,18.1,Cumberland Furnace,Tennessee,TN,"Cumberland Furnace,TN",Dickson,US,"36.2721, -87.3914",36.2721,-87.3914
37055,27011,51.4,Dickson,Tennessee,TN,"Dickson,TN",Dickson,US,"36.076, -87.3995",36.076,-87.3995
37056,27011,51.4,Dickson,Tennessee,TN,"Dickson,TN",Dickson,US,"36.1469, -87.353",36.1469,-87.353
37165,43,106.8,Slayden,Tennessee,TN,"Slayden,TN",Dickson,US,"36.2948, -87.4703",36.2948,-87.4703
37181,1963,12.6,Vanleer,Tennessee,TN,"Vanleer,TN",Dickson,US,"36.2237, -87.4565",36.2237,-87.4565
37187,7360,36.7,White Bluff,Tennessee,TN,"White Bluff,TN",Dickson,US,"36.1253, -87.219",36.1253,-87.219
38007,36,17.5,Bogota,Tennessee,TN,"Bogota,TN",Dyer,US,"36.164, -89.4384",36.164,-89.4384
38024,27329,74.8,Dyersburg,Tennessee,TN,"Dyersburg,TN",Dyer,US,"36.0444, -89.3836",36.0444,-89.3836
38025,27329,74.8,Dyersburg,Tennessee,TN,"Dyersburg,TN",Dyer,US,"36.0345, -89.3856",36.0345,-89.3856
38030,545,2.9,Finley,Tennessee,TN,"Finley,TN",Dyer,US,"36.0169, -89.5134",36.0169,-89.5134
38047,85,36.4,Lenox,Tennessee,TN,"Lenox,TN",Dyer,US,"36.0892, -89.4984",36.0892,-89.4984
38059,7763,23.1,Newbern,Tennessee,TN,"Newbern,TN",Dyer,US,"36.1009, -89.2514",36.1009,-89.2514
38070,221,64.7,Tigrett,Tennessee,TN,"Tigrett,TN",Dyer,US,"35.9515, -89.2401",35.9515,-89.2401
38259,632,11.9,Trimble,Tennessee,TN,"Trimble,TN",Dyer,US,"36.2011, -89.1863",36.2011,-89.1863
38010,8773,25.3,Braden,Tennessee,TN,"Braden,TN",Fayette,US,"35.2886, -89.488",35.2886,-89.488
38036,520,292.3,Gallaway,Tennessee,TN,"Gallaway,TN",Fayette,US,"35.3274, -89.6198",35.3274,-89.6198
38045,772,8,Laconia,Tennessee,TN,"Laconia,TN",Fayette,US,"35.2904, -89.2322",35.2904,-89.2322
38046,54,10.2,La Grange,Tennessee,TN,"La Grange,TN",Fayette,US,"35.0454, -89.2437",35.0454,-89.2437
38048,85,36.4,Macon,Tennessee,TN,"Macon,TN",Fayette,US,"35.1507, -89.4814",35.1507,-89.4814
38057,3850,13.4,Moscow,Tennessee,TN,"Moscow,TN",Fayette,US,"35.0588, -89.3595",35.0588,-89.3595
38060,9463,83.1,Oakland,Tennessee,TN,"Oakland,TN",Fayette,US,"35.229, -89.5151",35.229,-89.5151
38066,2757,16.6,Rossville,Tennessee,TN,"Rossville,TN",Fayette,US,"35.0768, -89.5678",35.0768,-89.5678
38068,10741,15.6,Somerville,Tennessee,TN,"Somerville,TN",Fayette,US,"35.2772, -89.3918",35.2772,-89.3918
38076,927,13.7,Williston,Tennessee,TN,"Williston,TN",Fayette,US,"35.1576, -89.3684",35.1576,-89.3684
38504,883,7.3,Allardt,Tennessee,TN,"Allardt,TN",Fentress,US,"36.3818, -84.7756",36.3818,-84.7756
38553,2577,18.6,Clarkrange,Tennessee,TN,"Clarkrange,TN",Fentress,US,"36.2112, -84.9777",36.2112,-84.9777
38556,11919,15.2,Jamestown,Tennessee,TN,"Jamestown,TN",Fentress,US,"36.4245, -84.9357",36.4245,-84.9357
38565,1367,39.6,Grimsley,Tennessee,TN,"Grimsley,TN",Fentress,US,"36.2598, -85.0015",36.2598,-85.0015
38577,1209,5.9,Pall Mall,Tennessee,TN,"Pall Mall,TN",Fentress,US,"36.5781, -85.0384",36.5781,-85.0384
38589,297,2.5,Wilder,Tennessee,TN,"Wilder,TN",Fentress,US,"36.2822, -85.0913",36.2822,-85.0913
37306,2322,9,Belvidere,Tennessee,TN,"Belvidere,TN",Franklin,US,"35.1415, -86.1728",35.1415,-86.1728
37318,1586,63.9,Cowan,Tennessee,TN,"Cowan,TN",Franklin,US,"35.1783, -86.0167",35.1783,-86.0167
37324,5683,28.5,Decherd,Tennessee,TN,"Decherd,TN",Franklin,US,"35.2326, -86.0589",35.2326,-86.0589
37330,6979,72.7,Estill Springs,Tennessee,TN,"Estill Springs,TN",Franklin,US,"35.2705, -86.1396",35.2705,-86.1396
37345,2522,15.5,Huntland,Tennessee,TN,"Huntland,TN",Franklin,US,"35.0512, -86.2694",35.0512,-86.2694
37375,4022,21.8,Sewanee,Tennessee,TN,"Sewanee,TN",Franklin,US,"35.2011, -85.9126",35.2011,-85.9126
37376,351,1.9,Sherwood,Tennessee,TN,"Sherwood,TN",Franklin,US,"35.0452, -85.9302",35.0452,-85.9302
37383,9105,24.6,Sewanee,Tennessee,TN,"Sewanee,TN",Franklin,US,"35.1805, -85.9035",35.1805,-85.9035
37398,14601,52.7,Winchester,Tennessee,TN,"Winchester,TN",Franklin,US,"35.1864, -86.113",35.1864,-86.113
38233,2440,11.6,Kenton,Tennessee,TN,"Kenton,TN",Gibson,US,"36.1906, -89.0229",36.1906,-89.0229
38316,3000,17.7,Bradford,Tennessee,TN,"Bradford,TN",Gibson,US,"36.0645, -88.8046",36.0645,-88.8046
38330,4354,24.4,Dyer,Tennessee,TN,"Dyer,TN",Gibson,US,"36.0716, -89.0192",36.0716,-89.0192
38331,4354,24.4,Eaton,Tennessee,TN,"Eaton,TN",Gibson,US,"35.9693, -89.1319",35.9693,-89.1319
38338,1336,19.5,Gibson,Tennessee,TN,"Gibson,TN",Gibson,US,"35.8708, -88.8464",35.8708,-88.8464
38343,15436,43.5,Humboldt,Tennessee,TN,"Humboldt,TN",Gibson,US,"35.837, -88.9057",35.837,-88.9057
38346,1971,16.1,Idlewild,Tennessee,TN,"Idlewild,TN",Gibson,US,"36.0306, -88.8056",36.0306,-88.8056
38355,6620,60.5,Medina,Tennessee,TN,"Medina,TN",Gibson,US,"35.8081, -88.7627",35.8081,-88.7627
38358,11632,56.7,Milan,Tennessee,TN,"Milan,TN",Gibson,US,"35.9251, -88.7688",35.9251,-88.7688
38369,1728,18.8,Rutherford,Tennessee,TN,"Rutherford,TN",Gibson,US,"36.13, -88.9849",36.13,-88.9849
38382,9191,21.1,Trenton,Tennessee,TN,"Trenton,TN",Gibson,US,"35.9712, -88.9507",35.9712,-88.9507
38389,2073,9.5,Yorkville,Tennessee,TN,"Yorkville,TN",Gibson,US,"36.1354, -89.1117",36.1354,-89.1117
38449,2494,19,Ardmore,Tennessee,TN,"Ardmore,TN",Giles,US,"35.0574, -86.8796",35.0574,-86.8796
38455,166,164.3,Elkton,Tennessee,TN,"Elkton,TN",Giles,US,"35.0523, -86.8886",35.0523,-86.8886
38459,398,8.3,Frankewing,Tennessee,TN,"Frankewing,TN",Giles,US,"35.1834, -86.85",35.1834,-86.85
38460,1329,16.3,Goodspring,Tennessee,TN,"Goodspring,TN",Giles,US,"35.1167, -87.1278",35.1167,-87.1278
38472,3033,10.3,Lynnville,Tennessee,TN,"Lynnville,TN",Giles,US,"35.3792, -87.0629",35.3792,-87.0629
38473,1178,16.1,Minor Hill,Tennessee,TN,"Minor Hill,TN",Giles,US,"35.05, -87.1522",35.05,-87.1522
38477,2708,11.4,Prospect,Tennessee,TN,"Prospect,TN",Giles,US,"35.0666, -87.0174",35.0666,-87.0174
38478,17654,26.2,Pulaski,Tennessee,TN,"Pulaski,TN",Giles,US,"35.2093, -87.0393",35.2093,-87.0393
37708,6185,60,Bean Station,Tennessee,TN,"Bean Station,TN",Grainger,US,"36.3249, -83.3142",36.3249,-83.3142
37709,4151,32.9,Blaine,Tennessee,TN,"Blaine,TN",Grainger,US,"36.1583, -83.6783",36.1583,-83.6783
37848,215,14.1,Powder Springs,Tennessee,TN,"Powder Springs,TN",Grainger,US,"36.2357, -83.6801",36.2357,-83.6801
